-1,city,lat,lng,country
9516,Nebraska City,40.6766,-95.8613,United States
9517,Papillion,41.1531,-96.0450,United States
9518,Bellevue,41.1536,-95.9357,United States
9519,South Sioux City,42.4636,-96.4149,United States
9520,Holdrege,40.4392,-99.3751,United States
9521,Omaha,41.2634,-96.0453,United States
9522,Crete,40.6256,-96.9570,United States
9523,Dyersburg,36.0459,-89.3782,United States
9524,Bolivar,35.2656,-89.0148,United States
9525,Jonesborough,36.2959,-82.4765,United States
9526,Fayetteville,35.1490,-86.5636,United States
9527,Columbia,35.6223,-87.0480,United States
9528,Lakeland,35.2586,-89.7307,United States
9529,Dandridge,36.0283,-83.4308,United States
9530,Red Bank,35.1116,-85.2962,United States
9531,La Vergne,36.0210,-86.5574,United States
9532,Winchester,35.1898,-86.1078,United States
9533,Oak Ridge,35.9639,-84.2938,United States
9534,Elizabethton,36.3363,-82.2380,United States
9535,Millersville,36.3967,-86.7108,United States
9536,Church Hill,36.5206,-82.7142,United States
9537,Memphis,35.1047,-89.9773,United States
9538,East Ridge,34.9973,-85.2284,United States
9539,Lebanon,36.2038,-86.3467,United States
9540,Gallatin,36.3783,-86.4697,United States
9541,Loudon,35.7414,-84.3699,United States
9542,Chattanooga,35.0657,-85.2488,United States
9543,Spring Hill,35.7436,-86.9120,United States
9544,Martin,36.3391,-88.8518,United States
9545,Sevierville,35.8868,-83.5674,United States
9546,Lenoir City,35.8113,-84.2817,United States
9547,Jefferson City,36.1196,-83.4840,United States
9548,Arlington,35.2595,-89.6680,United States
9549,LaFollette,36.3720,-84.1252,United States
9550,Covington,35.5656,-89.6480,United States
9551,Greeneville,36.1680,-82.8197,United States
9552,Fairview,35.9819,-87.1286,United States
9553,Savannah,35.2211,-88.2356,United States
9554,Milan,35.9127,-88.7556,United States
9555,Munford,35.4436,-89.8141,United States
9556,Cookeville,36.1485,-85.5114,United States
9557,Alcoa,35.8071,-83.9748,United States
9558,Clinton,36.0986,-84.1283,United States
9559,Crossville,35.9526,-85.0294,United States
9560,Bartlett,35.2337,-89.8195,United States
9561,Millington,35.3368,-89.8932,United States
9562,Hendersonville,36.3063,-86.5997,United States
9563,Pigeon Forge,35.7978,-83.5619,United States
9564,McMinnville,35.6859,-85.7817,United States
9565,Mount Juliet,36.2004,-86.5122,United States
9566,Kingston,35.8717,-84.4954,United States
9567,Union City,36.4265,-89.0477,United States
9568,Paris,36.2936,-88.3066,United States
9569,Clarksville,36.5696,-87.3428,United States
9570,Morristown,36.2043,-83.3000,United States
9571,Henderson,35.4444,-88.6529,United States
9572,Dickson,36.0637,-87.3661,United States
9573,Atoka,35.4229,-89.7862,United States
9574,Lexington,35.6609,-88.3965,United States
9575,Newport,35.9614,-83.1977,United States
9576,Humboldt,35.8254,-88.9045,United States
9577,Manchester,35.4629,-86.0774,United States
9578,Shelbyville,35.4991,-86.4518,United States
9579,Jackson,35.6535,-88.8351,United States
9580,Sparta,35.9348,-85.4724,United States
9581,Knoxville,35.9690,-83.9498,United States
9582,Tullahoma,35.3720,-86.2173,United States
9583,Greenbrier,36.4237,-86.7974,United States
9584,Soddy-Daisy,35.2571,-85.1740,United States
9585,Mount Carmel,36.5612,-82.6615,United States
9586,Erwin,36.1455,-82.4115,United States
9587,Thompson's Station,35.8090,-86.9000,United States
9588,Madisonville,35.5234,-84.3637,United States
9589,Harriman,35.9306,-84.5603,United States
9590,Johnson City,36.3404,-82.3803,United States
9591,Germantown,35.0830,-89.7824,United States
9592,Farragut,35.8731,-84.1821,United States
9593,Cleveland,35.1816,-84.8709,United States
9594,Athens,35.4573,-84.6042,United States
9595,Pulaski,35.1934,-87.0354,United States
9596,Nashville,36.1714,-86.7844,United States
9597,Rogersville,36.4080,-83.0037,United States
9598,Nolensville,35.9594,-86.6754,United States
9599,Bristol,36.5572,-82.2144,United States
9600,Smyrna,35.9732,-86.5242,United States
9601,Portland,36.5878,-86.5191,United States
9602,White House,36.4646,-86.6663,United States
9603,Rockwood,35.8692,-84.6731,United States
9604,Collierville,35.0474,-89.6989,United States
9605,Lawrenceburg,35.2497,-87.3320,United States
9606,South Pittsburg,35.0109,-85.7183,United States
9607,Kingsport,36.5220,-82.5452,United States
9608,Murfreesboro,35.8510,-86.4093,United States
9609,Brentwood,35.9917,-86.7759,United States
9610,Ripley,35.7446,-89.5359,United States
9611,Brownsville,35.5881,-89.2574,United States
9612,Lafayette,36.5243,-86.0309,United States
9613,Dayton,35.4917,-85.0116,United States
9614,Maryville,35.7469,-83.9788,United States
9615,Franklin,35.9215,-86.8522,United States
9616,Goodlettsville,36.3323,-86.7032,United States
9617,Sweetwater,35.6026,-84.4718,United States
9618,McKenzie,36.1380,-88.5083,United States
9619,Springfield,36.4944,-86.8706,United States
9620,Collegedale,35.0522,-85.0488,United States
9621,Signal Mountain,35.1448,-85.3457,United States
9622,Lewisburg,35.4494,-86.7889,United States
9623,Oakland,35.2256,-89.5377,United States
9624,Malverne,40.6746,-73.6721,United States
9625,Valley Stream,40.6647,-73.7044,United States
9626,Great Neck Plaza,40.7869,-73.7260,United States
9627,Clifton Springs,42.9608,-77.1355,United States
9628,Canton,44.6000,-75.1703,United States
9629,Plattsburgh,44.6951,-73.4563,United States
9630,Goshen,41.4017,-74.3270,United States
9631,Syracuse,43.0409,-76.1438,United States
9632,Port Jervis,41.3782,-74.6909,United States
9633,Williston Park,40.7588,-73.6465,United States
9634,New Hempstead,41.1488,-74.0485,United States
9635,Port Chester,41.0052,-73.6680,United States
9636,Canandaigua,42.8885,-77.2805,United States
9637,Lockport,43.1698,-78.6956,United States
9638,Saratoga Springs,43.0674,-73.7775,United States
9639,Rome,43.2259,-75.4910,United States
9640,Penn Yan,42.6610,-77.0536,United States
9641,Mechanicville,42.9037,-73.6894,United States
9642,Corning,42.1470,-77.0561,United States
9643,Cobleskill,42.6787,-74.4860,United States
9644,Wappingers Falls,41.5986,-73.9178,United States
9645,Colonie,42.7199,-73.8333,United States
9646,Airmont,41.0994,-74.0989,United States
9647,North Syracuse,43.1339,-76.1306,United States
9648,Ellenville,41.7009,-74.3609,United States
9649,Albion,43.2460,-78.1902,United States
9650,Fredonia,42.4407,-79.3319,United States
9651,Bath,42.3363,-77.3179,United States
9652,Pelham Manor,40.8930,-73.8057,United States
9653,Utica,43.0961,-75.2260,United States
9654,Lake Grove,40.8586,-73.1168,United States
9655,North Hills,40.7765,-73.6778,United States
9656,Oneida,43.0769,-75.6621,United States
9657,Suffern,41.1138,-74.1421,United States
9658,New Rochelle,40.9305,-73.7836,United States
9659,Newark,43.0418,-77.0930,United States
9660,Warwick,41.2551,-74.3550,United States
9661,Chestnut Ridge,41.0830,-74.0552,United States
9662,Waterloo,42.9048,-76.8592,United States
9663,Dobbs Ferry,41.0127,-73.8698,United States
9664,Monticello,41.6519,-74.6874,United States
9665,Ossining,41.1609,-73.8712,United States
9666,Hamburg,42.7233,-78.8348,United States
9667,Middletown,41.4458,-74.4228,United States
9668,Lindenhurst,40.6858,-73.3710,United States
9669,Geneseo,42.7990,-77.8095,United States
9670,Lynbrook,40.6579,-73.6742,United States
9671,Schenectady,42.8025,-73.9276,United States
9672,Buffalo,42.9016,-78.8487,United States
9673,Newburgh,41.5037,-74.0205,United States
9674,Walden,41.5603,-74.1879,United States
9675,Tarrytown,41.0647,-73.8673,United States
9676,Queens,40.7498,-73.7976,United States
9677,Wesley Hills,41.1579,-74.0768,United States
9678,Glens Falls,43.3109,-73.6459,United States
9679,Freeport,40.6515,-73.5850,United States
9680,Hastings-on-Hudson,40.9902,-73.8801,United States
9681,Mastic Beach,40.7667,-72.8420,United States
9682,Horseheads,42.1689,-76.8299,United States
9683,Pelham,40.9116,-73.8075,United States
9684,Malone,44.8490,-74.2889,United States
9685,Red Hook,41.9962,-73.8768,United States
9686,Cohoes,42.7732,-73.7077,United States
9687,Batavia,42.9987,-78.1802,United States
9688,Pleasantville,41.1378,-73.7827,United States
9689,White Plains,41.0220,-73.7548,United States
9690,Bronxville,40.9394,-73.8263,United States
9691,Massapequa Park,40.6816,-73.4496,United States
9692,Bayville,40.9077,-73.5603,United States
9693,Watertown,43.9734,-75.9094,United States
9694,Salamanca,42.1631,-78.7233,United States
9695,Mount Kisco,41.2018,-73.7282,United States
9696,Medina,43.2197,-78.3888,United States
9697,Elmsford,41.0541,-73.8143,United States
9698,Rye Brook,41.0303,-73.6865,United States
9699,Coxsackie,42.3561,-73.8080,United States
9700,Westbury,40.7599,-73.5891,United States
9701,Northport,40.9036,-73.3446,United States
9702,Catskill,42.2145,-73.8656,United States
9703,Auburn,42.9338,-76.5684,United States
9704,Saranac Lake,44.3245,-74.1314,United States
9705,New Square,41.1411,-74.0294,United States
9706,Potsdam,44.6691,-74.9857,United States
9707,Sea Cliff,40.8441,-73.6442,United States
9708,Floral Park,40.7226,-73.7029,United States
9709,East Hills,40.7958,-73.6292,United States
9710,Amityville,40.6696,-73.4156,United States
9711,Williamsville,42.9622,-78.7418,United States
9712,Rockville Centre,40.6643,-73.6383,United States
9713,Croton-on-Hudson,41.2005,-73.9002,United States
9714,Kingston,41.9295,-73.9968,United States
9715,Elmira,42.0938,-76.8097,United States
9716,Monroe,41.3198,-74.1848,United States
9717,Amsterdam,42.9419,-74.1906,United States
9718,Peekskill,41.2883,-73.9227,United States
9719,Ogdensburg,44.7088,-75.4717,United States
9720,Hornell,42.3258,-77.6605,United States
9721,Herkimer,43.0282,-74.9928,United States
9722,New Paltz,41.7495,-74.0808,United States
9723,Albany,42.6664,-73.7987,United States
9724,Kiryas Joel,41.3398,-74.1667,United States
9725,Olean,42.0819,-78.4321,United States
9726,Farmingdale,40.7328,-73.4465,United States
9727,Niagara Falls,43.0921,-79.0147,United States
9728,Lackawanna,42.8182,-78.8324,United States
9729,West Haverstraw,41.2063,-73.9884,United States
9730,Endicott,42.0980,-76.0639,United States
9731,Rochester,43.1681,-77.6162,United States
9732,Ilion,43.0114,-75.0396,United States
9733,Manorhaven,40.8399,-73.7127,United States
9734,Babylon,40.6949,-73.3271,United States
9735,Watervliet,42.7243,-73.7068,United States
9736,Hempstead,40.7043,-73.6193,United States
9737,Ravena,42.4755,-73.8113,United States
9738,New York,40.6943,-73.9249,United States
9739,Scarsdale,40.9902,-73.7773,United States
9740,Bronx,40.8501,-73.8662,United States
9741,Fulton,43.3168,-76.4161,United States
9742,Briarcliff Manor,41.1400,-73.8440,United States
9743,Irvington,41.0349,-73.8661,United States
9744,Washingtonville,41.4296,-74.1578,United States
9745,Poughkeepsie,41.6949,-73.9210,United States
9746,Mineola,40.7469,-73.6392,United States
9747,Patchogue,40.7621,-73.0185,United States
9748,Johnson City,42.1233,-75.9625,United States
9749,Brockport,43.2136,-77.9405,United States
9750,Tonawanda,43.0105,-78.8805,United States
9751,Mamaroneck,40.9469,-73.7316,United States
9752,East Rochester,43.1121,-77.4869,United States
9753,Depew,42.9117,-78.7044,United States
9754,Rye,40.9690,-73.6878,United States
9755,Haverstraw,41.1934,-73.9520,United States
9756,Harrison,41.0233,-73.7192,United States
9757,Cortland,42.6004,-76.1784,United States
9758,Norwich,42.5333,-75.5227,United States
9759,Hudson Falls,43.3042,-73.5818,United States
9760,Honeoye Falls,42.9557,-77.5903,United States
9761,Garden City,40.7266,-73.6447,United States
9762,Port Jefferson,40.9465,-73.0579,United States
9763,Baldwinsville,43.1570,-76.3318,United States
9764,Ballston Spa,43.0068,-73.8524,United States
9765,Fairport,43.0990,-77.4427,United States
9766,Oswego,43.4516,-76.5005,United States
9767,Woodbury,41.3284,-74.1004,United States
9768,Hilton,43.2900,-77.7925,United States
9769,North Tonawanda,43.0457,-78.8659,United States
9770,Jamestown,42.0975,-79.2366,United States
9771,Webster,43.2150,-77.4225,United States
9772,Sidney,42.3066,-75.3983,United States
9773,East Rockaway,40.6432,-73.6672,United States
9774,Kaser,41.1214,-74.0686,United States
9775,Oneonta,42.4551,-75.0666,United States
9776,Kenmore,42.9646,-78.8713,United States
9777,Long Beach,40.5887,-73.6660,United States
9778,Tuckahoe,40.9530,-73.8230,United States
9779,Valatie,42.4134,-73.6778,United States
9780,Troy,42.7354,-73.6751,United States
9781,Nyack,41.0919,-73.9143,United States
9782,Great Neck,40.8028,-73.7331,United States
9783,Chester,41.3570,-74.2769,United States
9784,Attica,42.8641,-78.2798,United States
9785,Ithaca,42.4442,-76.5032,United States
9786,Larchmont,40.9258,-73.7529,United States
9787,Rensselaer,42.6464,-73.7330,United States
9788,Cedarhurst,40.6252,-73.7278,United States
9789,Yonkers,40.9466,-73.8674,United States
9790,Lawrence,40.6042,-73.7149,United States
9791,Brooklyn,40.6501,-73.9496,United States
9792,East Aurora,42.7666,-78.6172,United States
9793,Massena,44.9292,-74.8923,United States
9794,Binghamton,42.1014,-75.9092,United States
9795,Spring Valley,41.1150,-74.0486,United States
9796,Gowanda,42.4612,-78.9339,United States
9797,Kings Point,40.8162,-73.7408,United States
9798,Lancaster,42.9007,-78.6701,United States
9799,Hudson,42.2515,-73.7859,United States
9800,Fort Plain,42.9316,-74.6277,United States
9801,Sleepy Hollow,41.0936,-73.8724,United States
9802,Dunkirk,42.4803,-79.3323,United States
9803,Manhattan,40.7834,-73.9662,United States
9804,Beacon,41.5036,-73.9655,United States
9805,Geneva,42.8644,-76.9827,United States
9806,Wellsville,42.1207,-77.9457,United States
9807,Mount Vernon,40.9136,-73.8291,United States
9808,Johnstown,43.0073,-74.3755,United States
9809,Solvay,43.0573,-76.2125,United States
9810,Glen Cove,40.8709,-73.6287,United States
9811,Scotia,42.8322,-73.9607,United States
9812,Gloversville,43.0491,-74.3466,United States
9813,Staten Island,40.5834,-74.1496,United States
9814,New Hyde Park,40.7324,-73.6857,United States
9815,Exeter,41.3338,-75.8214,United States
9816,Clarion,41.2106,-79.3803,United States
9817,Millersville,40.0047,-76.3522,United States
9818,Camp Hill,40.2422,-76.9274,United States
9819,Canonsburg,40.2642,-80.1868,United States
9820,Grove City,41.1572,-80.0893,United States
9821,Cresson,40.4626,-78.5866,United States
9822,Quakertown,40.4398,-75.3456,United States
9823,Hatboro,40.1775,-75.1054,United States
9824,Folcroft,39.8891,-75.2770,United States
9825,Connellsville,40.0158,-79.5899,United States
9826,State College,40.7910,-77.8568,United States
9827,North East,42.2134,-79.8333,United States
9828,Montgomery,41.1709,-76.8740,United States
9829,Nazareth,40.7400,-75.3132,United States
9830,Harrisburg,40.2752,-76.8843,United States
9831,Sugarcreek,41.4380,-79.8183,United States
9832,White Oak,40.3415,-79.8007,United States
9833,Lansdale,40.2417,-75.2812,United States
9834,Swarthmore,39.9022,-75.3488,United States
9835,Olyphant,41.4506,-75.5753,United States
9836,Shamokin,40.7883,-76.5550,United States
9837,Murrysville,40.4456,-79.6555,United States
9838,West Chester,39.9601,-75.6058,United States
9839,Red Lion,39.8986,-76.6078,United States
9840,Sayre,41.9855,-76.5207,United States
9841,Kittanning,40.8279,-79.5233,United States
9842,Nanticoke,41.2004,-76.0003,United States
9843,Kingston,41.2652,-75.8875,United States
9844,Titusville,41.6273,-79.6699,United States
9845,Washington,40.1739,-80.2465,United States
9846,Waynesburg,39.8983,-80.1855,United States
9847,Downingtown,40.0076,-75.7019,United States
9848,Butler,40.8615,-79.8962,United States
9849,Munhall,40.3937,-79.9004,United States
9850,Mount Carmel,40.7959,-76.4121,United States
9851,Wyomissing,40.3317,-75.9703,United States
9852,Carlisle,40.1999,-77.2042,United States
9853,Dunmore,41.4153,-75.6072,United States
9854,Mechanicsburg,40.2115,-77.0060,United States
9855,Altoona,40.5084,-78.4010,United States
9856,Northampton,40.6865,-75.4902,United States
9857,Tyrone,40.6764,-78.2460,United States
9858,Corry,41.9259,-79.6358,United States
9859,Archbald,41.5077,-75.5453,United States
9860,Moosic,41.3584,-75.7027,United States
9861,Bristol,40.1034,-74.8523,United States
9862,Ashland,40.7811,-76.3451,United States
9863,Warren,41.8433,-79.1445,United States
9864,Quarryville,39.8957,-76.1617,United States
9865,Jefferson Hills,40.2927,-79.9329,United States
9866,Duquesne,40.3732,-79.8501,United States
9867,Jeannette,40.3277,-79.6139,United States
9868,Norwood,39.8864,-75.2964,United States
9869,Lansdowne,39.9408,-75.2760,United States
9870,Birdsboro,40.2618,-75.8100,United States
9871,Steelton,40.2258,-76.8254,United States
9872,New Castle,40.9956,-80.3458,United States
9873,McKees Rocks,40.4688,-80.0630,United States
9874,Glenolden,39.8996,-75.2920,United States
9875,Indiana,40.6220,-79.1552,United States
9876,Columbia,40.0347,-76.4943,United States
9877,Easton,40.6858,-75.2209,United States
9878,Plum,40.5024,-79.7496,United States
9879,Pottstown,40.2508,-75.6445,United States
9880,Baldwin,40.3691,-79.9668,United States
9881,York,39.9651,-76.7315,United States
9882,Lewistown,40.5964,-77.5730,United States
9883,Lebanon,40.3412,-76.4228,United States
9884,Media,39.9198,-75.3888,United States
9885,Aliquippa,40.6155,-80.2548,United States
9886,Chambersburg,39.9315,-77.6556,United States
9887,Catasauqua,40.6531,-75.4643,United States
9888,New Kensington,40.5711,-79.7521,United States
9889,Wilkinsburg,40.4442,-79.8733,United States
9890,Williamsport,41.2398,-77.0371,United States
9891,Bellefonte,40.9141,-77.7683,United States
9892,Hermitage,41.2310,-80.4412,United States
9893,Erie,42.1167,-80.0731,United States
9894,Shippensburg,40.0485,-77.5227,United States
9895,Philadelphia,40.0076,-75.1340,United States
9896,Swissvale,40.4207,-79.8858,United States
9897,Ridley Park,39.8785,-75.3251,United States
9898,Tamaqua,40.8033,-75.9344,United States
9899,New Brighton,40.7355,-80.3091,United States
9900,Ephrata,40.1811,-76.1812,United States
9901,Dover,40.0033,-76.8484,United States
9902,Lehighton,40.8306,-75.7165,United States
9903,Lititz,40.1540,-76.3044,United States
9904,Hazleton,40.9504,-75.9724,United States
9905,Castle Shannon,40.3664,-80.0194,United States
9906,Palmerton,40.8023,-75.6159,United States
9907,Latrobe,40.3125,-79.3826,United States
9908,Clairton,40.2976,-79.8854,United States
9909,Orwigsburg,40.6541,-76.1040,United States
9910,Greensburg,40.3113,-79.5445,United States
9911,Brentwood,40.3734,-79.9757,United States
9912,Monroeville,40.4262,-79.7605,United States
9913,Turtle Creek,40.4085,-79.8214,United States
9914,Coatesville,39.9850,-75.8199,United States
9915,Middletown,40.2010,-76.7289,United States
9916,Carbondale,41.5714,-75.5048,United States
9917,Lancaster,40.0421,-76.3012,United States
9918,Johnstown,40.3258,-78.9194,United States
9919,Plymouth,41.2404,-75.9505,United States
9920,Sharon Hill,39.9075,-75.2678,United States
9921,Dormont,40.3941,-80.0377,United States
9922,Blakely,41.4859,-75.6012,United States
9923,Meadville,41.6476,-80.1468,United States
9924,Pottsville,40.6798,-76.2092,United States
9925,Perkasie,40.3719,-75.2920,United States
9926,New Holland,40.1008,-76.0900,United States
9927,Bloomsburg,41.0027,-76.4561,United States
9928,Scranton,41.4043,-75.6649,United States
9929,Hanover,39.8118,-76.9835,United States
9930,Carnegie,40.4080,-80.0861,United States
9931,Edinboro,41.8762,-80.1246,United States
9932,Uniontown,39.8994,-79.7244,United States
9933,Reading,40.3400,-75.9266,United States
9934,Du Bois,41.1225,-78.7564,United States
9935,Selinsgrove,40.8003,-76.8646,United States
9936,Sunbury,40.8615,-76.7875,United States
9937,Old Forge,41.3705,-75.7409,United States
9938,Collegeville,40.1873,-75.4581,United States
9939,Somerset,40.0050,-79.0778,United States
9940,Conshohocken,40.0772,-75.3035,United States
9941,New Cumberland,40.2297,-76.8764,United States
9942,Huntingdon,40.4999,-78.0097,United States
9943,Bethel Park,40.3239,-80.0364,United States
9944,Doylestown,40.3140,-75.1280,United States
9945,Prospect Park,39.8859,-75.3074,United States
9946,Whitehall,40.3602,-79.9898,United States
9947,Kutztown,40.5213,-75.7773,United States
9948,Phoenixville,40.1358,-75.5201,United States
9949,Slippery Rock,41.0695,-80.0580,United States
9950,West Mifflin,40.3581,-79.9072,United States
9951,California,40.0692,-79.9152,United States
9952,Palmyra,40.3100,-76.5944,United States
9953,Emmaus,40.5352,-75.4978,United States
9954,South Williamsport,41.2294,-77.0009,United States
9955,Pleasant Hills,40.3298,-79.9596,United States
9956,Monessen,40.1519,-79.8828,United States
9957,Philipsburg,40.8951,-78.2148,United States
9958,Norristown,40.1224,-75.3399,United States
9959,Pittsburgh,40.4396,-79.9763,United States
9960,Ambridge,40.5922,-80.2264,United States
9961,Taylor,41.3958,-75.7147,United States
9962,Elizabethtown,40.1534,-76.5991,United States
9963,Franklin,41.3936,-79.8425,United States
9964,Lower Burrell,40.5818,-79.7141,United States
9965,Lock Haven,41.1365,-77.4521,United States
9966,Yeadon,39.9325,-75.2527,United States
9967,Darby,39.9210,-75.2611,United States
9968,Waynesboro,39.7525,-77.5822,United States
9969,Crafton,40.4333,-80.0711,United States
9970,Honesdale,41.5774,-75.2524,United States
9971,Fox Chapel,40.5247,-79.8898,United States
9972,Hollidaysburg,40.4311,-78.3930,United States
9973,Allentown,40.5962,-75.4756,United States
9974,Forest Hills,40.4251,-79.8544,United States
9975,Kennett Square,39.8438,-75.7113,United States
9976,Blairsville,40.4325,-79.2599,United States
9977,West View,40.5182,-80.0333,United States
9978,Sharon,41.2339,-80.4997,United States
9979,Beaver Falls,40.7620,-80.3225,United States
9980,Punxsutawney,40.9437,-78.9767,United States
9981,Hellertown,40.5811,-75.3378,United States
9982,Littlestown,39.7452,-77.0891,United States
9983,Dickson City,41.4683,-75.6358,United States
9984,Northern Cambria,40.6561,-78.7784,United States
9985,Clifton Heights,39.9301,-75.2958,United States
9986,Wilson,40.6844,-75.2407,United States
9987,Muncy,41.2021,-76.7854,United States
9988,Franklin Park,40.5903,-80.0999,United States
9989,Jersey Shore,41.2012,-77.2666,United States
9990,Stewartstown,39.7528,-76.5925,United States
9991,Shenandoah,40.8167,-76.2004,United States
9992,Jim Thorpe,40.8712,-75.7433,United States
9993,Bangor,40.8679,-75.2080,United States
9994,Clearfield,41.0216,-78.4390,United States
9995,Mount Joy,40.1105,-76.5065,United States
9996,Souderton,40.3110,-75.3223,United States
9997,Monaca,40.6833,-80.2736,United States
9998,East Stroudsburg,41.0023,-75.1779,United States
9999,Portage,40.3868,-78.6746,United States
10000,Bethlehem,40.6266,-75.3679,United States
10001,Coraopolis,40.5148,-80.1627,United States
10002,Oxford,39.7858,-75.9801,United States
10003,Pittston,41.3274,-75.7885,United States
10004,Saint Marys,41.4574,-78.5343,United States
10005,Brookhaven,39.8715,-75.3918,United States
10006,Bellevue,40.4945,-80.0550,United States
10007,Collingdale,39.9151,-75.2776,United States
10008,Bridgeville,40.3578,-80.1061,United States
10009,Schuylkill Haven,40.6284,-76.1730,United States
10010,Mount Pocono,41.1225,-75.3582,United States
10011,Berwick,41.0555,-76.2492,United States
10012,Wilkes-Barre,41.2468,-75.8759,United States
10013,Milton,41.0089,-76.8506,United States
10014,McKeesport,40.3419,-79.8439,United States
10015,Oakmont,40.5200,-79.8365,United States
10016,New Freedom,39.7353,-76.6967,United States
10017,Morrisville,40.2074,-74.7797,United States
10018,Chester,39.8456,-75.3718,United States
10019,Ellwood City,40.8619,-80.2830,United States
10020,Greenville,41.4052,-80.3838,United States
10021,Ambler,40.1564,-75.2215,United States
10022,Bradford,41.9604,-78.6413,United States
10023,Gettysburg,39.8304,-77.2339,United States
10024,Stroudsburg,40.9838,-75.1972,United States
10025,Roaring Spring,40.3348,-78.3959,United States
10026,Shillington,40.3030,-75.9670,United States
10027,Oil City,41.4282,-79.7035,United States
10028,Lewisburg,40.9642,-76.8901,United States
10029,La Quinta,33.6537,-116.2785,United States
10030,Saint Helena,38.5044,-122.4681,United States
10031,Pleasant Hill,37.9540,-122.0759,United States
10032,Pomona,34.0585,-117.7625,United States
10033,Oakdale,37.7620,-120.8463,United States
10034,Upland,34.1178,-117.6603,United States
10035,Riverbank,37.7269,-120.9406,United States
10036,Brea,33.9255,-117.8654,United States
10037,San Jacinto,33.7970,-116.9915,United States
10038,Redding,40.5698,-122.3650,United States
10039,Exeter,36.2940,-119.1459,United States
10040,Hercules,38.0064,-122.2564,United States
10041,Moorpark,34.2855,-118.8770,United States
10042,Windsor,38.5417,-122.8086,United States
10043,El Monte,34.0739,-118.0291,United States
10044,Calistoga,38.5817,-122.5825,United States
10045,Sebastopol,38.4001,-122.8277,United States
10046,Clearlake,38.9590,-122.6331,United States
10047,Burbank,34.1880,-118.3234,United States
10048,Rancho Santa Margarita,33.6318,-117.5989,United States
10049,Manhattan Beach,33.8895,-118.3972,United States
10050,Corning,39.9282,-122.1820,United States
10051,Maywood,33.9885,-118.1877,United States
10052,La Habra Heights,33.9603,-117.9509,United States
10053,East Palo Alto,37.4671,-122.1347,United States
10054,Lakewood,33.8471,-118.1222,United States
10055,Irvine,33.6772,-117.7738,United States
10056,Norco,33.9253,-117.5500,United States
10057,Rocklin,38.8078,-121.2491,United States
10058,Salinas,36.6881,-121.6316,United States
10059,Newark,37.5204,-122.0312,United States
10060,Apple Valley,34.5329,-117.2102,United States
10061,Bell Gardens,33.9663,-118.1550,United States
10062,Lodi,38.1218,-121.2933,United States
10063,Foster City,37.5553,-122.2659,United States
10064,Vallejo,38.1134,-122.2359,United States
10065,Indio,33.7346,-116.2347,United States
10066,Tiburon,37.8853,-122.4636,United States
10067,Hesperia,34.3974,-117.3144,United States
10068,Azusa,34.1386,-117.9124,United States
10069,Big Bear Lake,34.2430,-116.8955,United States
10070,Emeryville,37.8382,-122.2932,United States
10071,Hollister,36.8564,-121.3981,United States
10072,Buellton,34.6152,-120.1943,United States
10073,Waterford,37.6430,-120.7553,United States
10074,Cathedral City,33.8363,-116.4662,United States
10075,Buena Park,33.8572,-118.0046,United States
10076,Lakeport,39.0392,-122.9218,United States
10077,Williams,39.1489,-122.1373,United States
10078,El Segundo,33.9169,-118.4021,United States
10079,Los Altos,37.3685,-122.0965,United States
10080,Bakersfield,35.3528,-119.0354,United States
10081,San Bernardino,34.1412,-117.2936,United States
10082,Encinitas,33.0492,-117.2613,United States
10083,Loomis,38.8093,-121.1955,United States
10084,Santa Fe Springs,33.9330,-118.0625,United States
10085,Paradise,39.7558,-121.6063,United States
10086,American Canyon,38.1798,-122.2583,United States
10087,El Centro,32.7873,-115.5578,United States
10088,Whittier,33.9678,-118.0188,United States
10089,Duarte,34.1609,-117.9505,United States
10090,Sanger,36.6993,-119.5575,United States
10091,Chula Vista,32.6281,-117.0144,United States
10092,Mammoth Lakes,37.6273,-118.9900,United States
10093,Jackson,38.3485,-120.7724,United States
10094,Adelanto,34.5868,-117.4411,United States
10095,Twentynine Palms,34.1484,-116.0655,United States
10096,Cupertino,37.3167,-122.0465,United States
10097,Palm Springs,33.8012,-116.5380,United States
10098,Fullerton,33.8841,-117.9279,United States
10099,Lompoc,34.6617,-120.4714,United States
10100,Victorville,34.5277,-117.3537,United States
10101,Crescent City,41.7728,-124.1902,United States
10102,Anaheim,33.8390,-117.8572,United States
10103,Coronado,32.6640,-117.1600,United States
10104,Wasco,35.5938,-119.3673,United States
10105,Fillmore,34.3989,-118.9181,United States
10106,Delano,35.7670,-119.2637,United States
10107,Campbell,37.2803,-121.9543,United States
10108,Lynwood,33.9240,-118.2017,United States
10109,Palm Desert,33.7378,-116.3696,United States
10110,Temecula,33.4928,-117.1315,United States
10111,Los Gatos,37.2307,-121.9564,United States
10112,Mendota,36.7555,-120.3777,United States
10113,Newman,37.3156,-121.0208,United States
10114,San Anselmo,37.9821,-122.5699,United States
10115,Kerman,36.7249,-120.0625,United States
10116,Laguna Woods,33.6099,-117.7299,United States
10117,Menlo Park,37.4689,-122.1662,United States
10118,Corona,33.8623,-117.5642,United States
10119,Walnut Creek,37.9025,-122.0398,United States
10120,Fresno,36.7834,-119.7933,United States
10121,Pasadena,34.1598,-118.1389,United States
10122,San Marcos,33.1350,-117.1743,United States
